Price,Close,High,Low,Open,Volume,Ticker
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2023-06-22,421.61651611328125,421.7227488220665,418.80580025695025,419.14386433493524,70637200,SPY
2023-06-23,418.4291076660156,420.2159925909701,417.71436548656794,418.1586622892244,92074500,SPY
2023-06-26,416.71954345703125,419.781368562751,416.47807329831915,417.8592755318311,72823600,SPY
2023-06-27,421.28814697265625,421.90629521825156,417.1445110170716,417.59847607026,72813700,SPY
2023-06-28,421.5006103515625,422.5147730975973,419.58815632826764,420.2063045276252,75636000,SPY
2023-06-29,423.1618957519531,423.32610840810986,420.679605245235,421.0852585523664,67882300,SPY
2023-06-30,428.1554870605469,429.1406745135059,426.05951350289007,426.3782705598957,104964000,SPY
2023-07-03,428.64813232421875,428.92821645735074,427.5277073626863,427.8078209721531,32793400,SPY
2023-07-05,428.0106506347656,428.7447292814146,426.8226069528998,426.8322751907773,58418400,SPY
2023-07-06,424.6590270996094,425.08401688065084,422.1477318870011,424.42722521043544,80658300,SPY
2023-07-07,423.58685302734375,427.5373299461191,423.34538291856603,423.6641399688983,86134200,SPY
2023-07-10,424.6590270996094,424.8328785164898,422.6596473764828,423.2295133382579,62443500,SPY
2023-07-11,427.363525390625,427.85613393293494,424.4465765671181,425.422125413234,64463800,SPY
2023-07-12,430.80206298828125,432.2122699147005,429.7299496500487,431.1594635773627,91924500,SPY
2023-07-13,434.2212219238281,435.01325098389225,432.18322827988203,432.6178568057713,72425200,SPY
2023-07-14,433.9508056640625,435.9598242076378,433.18775178790105,435.1098740968055,69815800,SPY
2023-07-17,435.45758056640625,436.51038682135163,433.7576213779186,433.8059330908804,52680200,SPY
2023-07-18,438.6932678222656,439.3403912522435,434.69450839296843,435.1291664096603,80668200,SPY
2023-07-19,439.6688232421875,440.85683741354967,438.61598753921226,439.4853035858035,65891700,SPY
2023-07-20,436.7518310546875,439.57221504319733,436.037088927524,438.6739532656,70591600,SPY
2023-07-21,436.7518310546875,438.6739532656,436.7421922937348,438.4710971405942,71275600,SPY
2023-07-24,438.7029724121094,439.5143085643416,436.86777572408096,437.9012750217946,54023400,SPY
2023-07-25,439.9006652832031,441.1562982796933,438.38422565839835,438.43253737447066,55191200,SPY
2023-07-26,439.9682922363281,441.3977766942308,437.91096179208995,438.9637681345287,71052900,SPY
2023-07-27,437.05126953125,443.7641509737044,436.14333947921443,443.35846818342566,92194400,SPY
2023-07-28,441.3301696777344,442.1608128318353,437.0512962860115,440.3256456163928,80011800,SPY
2023-07-31,442.17041015625,442.5277811990183,440.48975816470266,441.80337087675883,62040400,SPY
2023-08-01,440.9051208496094,441.64883818871544,439.94887915495036,440.7022647310359,55291500,SPY
2023-08-02,434.77178955078125,438.0461090832154,434.01840394785836,437.78533196247287,93933400,SPY
2023-08-03,433.5257873535156,435.40926606374575,432.10594188115226,432.75309476673715,64276100,SPY
2023-08-04,431.5650634765625,437.44727217935485,431.0434797536367,435.3416597654818,100128900,SPY
2023-08-07,435.3320007324219,435.4865451527169,432.7048045400754,433.40023969323573,58357500,SPY
2023-08-08,433.4388732910156,435.3223520518387,430.0775985479417,432.7917203880473,71361300,SPY
2023-08-09,430.54119873046875,433.8734979817306,429.77814494261014,433.7092853401669,78789600,SPY
2023-08-10,430.6957702636719,436.2882265207825,429.52706313111736,432.89797658868093,93005500,SPY
2023-08-11,430.4446716308594,431.4588639187083,428.2231581026232,428.8219993419041,68690900,SPY
2023-08-14,432.82073974609375,432.82073974609375,429.21802398769285,429.52711285274876,47867400,SPY
2023-08-15,427.77886962890625,431.40092184966306,427.2089741403311,431.0435212704258,75707500,SPY
2023-08-16,424.6397399902344,429.0248164729432,424.53347780183003,427.36350074460506,80107200,SPY
2023-08-17,421.4040222167969,426.3686327842003,420.8824384802807,426.1078556541094,95711300,SPY
2023-08-18,421.6069030761719,422.6404024444025,418.23598904528774,418.5836919301103,98852000,SPY
2023-08-21,424.3499755859375,425.09369303000517,420.4671462190992,422.6210410735604,68719000,SPY
2023-08-22,423.2005310058594,426.1271477129419,422.6403332909712,426.1271477129419,64994200,SPY
2023-08-23,427.9140625,428.5322402058597,424.1181589807745,424.2630351692306,68441000,SPY
2023-08-24,421.9836120605469,430.02938491944155,421.9546073437118,429.51746935310535,88517300,SPY
